status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special
5281959998_10151455510174999,"While the lives of squid are mysterious in many ways, one gruesome truth is that after mating comes death.",The Squid That Sink to the Oceanâ€™s Floor When They Die,link,https://www.nytimes.com/2018/01/13/science/dead-squid.html?smid=fb-nytimes&smtyp=cur,1/17/18 2:55,316,20,26,234,7,47,0,25,1,2
5281959998_1968213313396181,"Ã“scar PÃ©rez, a rebel leader in Venezuela, was killed after authorities cornered him outside of Caracas. He had uploaded videos on social media in the hours before his death saying that he wanted to surrender.",Venezuelan Rebel Leader Records His Last Stand,video,https://www.facebook.com/nytimes/videos/1968213313396181/,1/17/18 0:55,8039,572,4125,3216,51,1085,65,3101,517,4
5281959998_10151455875159999,"â€œThis discourteous and disrespectful treatment of the Board is inexcusable and, unfortunately, consistent with a decidedly anti-park pattern demonstrated by Secretary Zinkeâ€™s department.â€ù","Citing â€˜Inexcusableâ€™ Treatment, Advisers Quit National Parks Panel",link,https://www.nytimes.com/2018/01/16/climate/trump-national-parks.html?smid=fb-nytimes&smtyp=cur,1/16/18 23:25,7120,349,1509,1615,21,282,18,1938,3242,4
5281959998_1968253503392162,"Kirstjen Nielsen, the secretary of homeland security, was quizzed repeatedly about the vulgar word, or words, said to have been uttered by President Trump describing the countries of origin of African immigrants.",Heated Exchanges About Trumpâ€™s Words,video,https://www.facebook.com/nytimes/videos/1968253503392162/,1/16/18 22:55,4426,1247,689,2151,40,175,336,172,1548,4
5281959998_10151455775339999,"A lawsuit, filed by 21 state attorneys general, said the FCC's repeal of net neutrality broke federal law.",Flurry of Lawsuits Fight Repeal of Net Neutrality,link,https://www.nytimes.com/2018/01/16/technology/net-neutrality-lawsuit-attorneys-general.html?smid=fb-nytimes&smtyp=cur,1/16/18 22:25,2712,35,296,2441,236,29,4,1,1,0
5281959998_1968213516729494,Dave Fanning was one of the first to discover the Cranberries. He talks about how Dolores O'Riordan found a place between grunge and Brit pop that catapulted the band to international stardom.,How the Cranberries Rose to Fame,video,https://www.facebook.com/nytimes/videos/1968213516729494/,1/16/18 21:55,6900,122,890,4805,1019,20,5,1048,2,1
5281959998_10151455301539999,Everybodyâ€™s buying an Instant Pot. Hereâ€™s what you can cook in it.,11 Recipes to Make in Your Instant Pot (or Pressure Cooker),link,https://cooking.nytimes.com/68861692-nyt-cooking/4441089-11-recipes-to-make-in-your-instant-pot-or-pressure-cooker?smid=fb-nytimes&smtyp=cur,1/16/18 19:25,1170,841,977,1100,49,14,6,0,0,1
5281959998_1968207313396781,"There is no singular experience of becoming a mother. Our video series tells your stories, inspired by more than 1,300 submissions. Sign up to be alerted when the episodes launch on Jan. 18: nytimes.com/conception.",Conception: Six Stories of Motherhood | Coming Soon,video,https://www.facebook.com/nytimes/videos/1968207313396781/,1/16/18 18:56,1025,43,153,897,117,10,1,0,0,0
5281959998_10151455516714999,"Jorge Garcia was brought to the U.S. from Mexico illegally when he was 10. ""We're trying to be strong, pull ourselves together and tell our story,"" his wife said.",Michigan Father Deported After Living in U.S. for 30 Years,link,https://www.nytimes.com/2018/01/16/us/man-deported-jorge-garcia.html?smid=fb-nytimes&smtyp=cur,1/16/18 17:55,17530,1124,2173,2221,54,252,38,8464,6486,15
5281959998_10151455542314999,"President Trumpâ€™s health is excellent, his doctor said, with â€œno indication whatsoeverâ€ù of mental impairment. But he could use more exercise.","Doctor Declares Trumpâ€™s Health Excellent, With Perfect Score on Cognitive Test",link,https://www.nytimes.com/2018/01/16/us/politics/trump-health-exam-doctor-cognitive-test.html?smid=fb-nytimes&smtyp=cur,1/16/18 16:55,6943,3313,642,1272,101,129,4919,74,441,7
5281959998_10151455521219999,"Senate Democrats said that they were one supporter away from forcing a vote to restore net neutrality rules. But even if that happens, here's a look at their difficult road ahead.",Senate Democrats Push for a Net Neutrality Vote. Do They Have a Chance?,link,https://www.nytimes.com/2018/01/16/technology/senate-net-neutrality.html?smid=fb-nytimes&smtyp=cur,1/16/18 16:25,1289,57,133,1130,107,31,6,7,3,5
5281959998_10151455500454999,"The few details the authorities revealed painted a disturbing portrait of prolonged abuse and neglect for the siblings, 7 adults and 6 children, ages 2 to 29.",Child Used Deactivated Cellphone to Report Family Held Captive in California,link,https://www.nytimes.com/2018/01/16/us/california-captive-family.html?_r=0%3Fsmid%3Dfb-nytimes&smtyp=cur,1/16/18 15:55,2747,195,164,1232,25,333,2,964,186,5
5281959998_10151455458414999,From The New York Times Opinion Section: The Donald J. Trump administration's missteps have helped to put HBCUs in the national spotlight â€” revealing a national lack of understanding of these schools' history.,Opinion | Black Colleges in the Age of Trump,link,https://www.nytimes.com/2018/01/16/opinion/black-colleges-universities-hbcus-trump.html?smid=fb-nytimes&smtyp=cur,1/16/18 14:55,174,33,31,139,17,8,5,2,1,2
5281959998_10151455424784999,"How did Times reporters prepare the series on the Pentagon Papers, and how did the company defend itself as the Nixon administration tried to stop publication? Hear from Times veterans who were there.Hear from Times veterans who were there: Allan Siegal from the foreign desk, Linda Amster on research, Betsy Wade, also from the foreign desk, and James Goodale, who was The Times's general counsel in 1971.",The Pentagon Papers,video,https://www.facebook.com/nytimes/videos/10151455424784999/,1/16/18 14:07,764,396,128,629,87,23,13,3,9,0
5281959998_10151455395609999,We asked people in Hawaii to tell us how they experienced the 38 minutes after the false missile alert. Here's what they told us in the voicemails they left.,Voicemails from Hawaii,video,https://www.facebook.com/nytimes/videos/10151455395609999/,1/16/18 13:41,933,106,147,388,16,106,3,399,20,1
5281959998_10151455218854999,"What happened to 19-year-old Markel Scott last March is increasingly common: Someone walked up to him and shot him 6 times. Two months from his high school graduation, he died on the sidewalk, still wearing his book bag.","For One Baltimore School, 7 Killings in Just 15 Months",link,https://www.nytimes.com/2018/01/16/us/baltimore-murder-rate.html?smid=fb-nytimes&smtyp=cur,1/16/18 11:25,959,43,68,178,9,28,0,582,156,6
5281959998_10151454981794999,"Grief is not a problem to be solved or resolved. Rather, itâ€™s a process to be tended and lived through in whatever form and however long it may take.",Understanding Grief,link,https://www.nytimes.com/2018/01/15/well/live/understanding-grief.html?smid=fb-nytimes&smtyp=cur,1/16/18 10:55,5000,165,2598,4353,462,2,2,177,1,3
5281959998_10151455150434999,"In an exclusive interview, Philip Roth shares his thoughts on Donald J. Trump, #MeToo and retirement.","No Longer Writing, Philip Roth Still Has Plenty to Say",link,https://www.nytimes.com/2018/01/16/books/review/philip-roth-interview.html?smid=fb-nytimes&smtyp=cur,1/16/18 9:55,908,29,210,814,72,15,0,4,1,2
5281959998_10151455000994999,The fight over President Donald J. Trump's vulgar comment is exposing divisions in both parties.,"As Shutdown Talk Rises, Trumpâ€™s Immigration Words Pose Risks for Both Parties",link,https://www.nytimes.com/2018/01/15/us/politics/trump-immigration-shithole-government-shutdown.html?smid=fb-nytimes&smtyp=cur,1/16/18 9:25,400,141,56,247,3,35,18,14,81,2
5281959998_1968031990080980,"Dolores O'Riordan has died at 46. The Cranberries became widely known for her vocals, influenced by Celtic music. Read more: http://nyti.ms/2DaC2dI",Dolores Oâ€™Riordan Dies at 46,video,https://www.facebook.com/nytimes/videos/1968031990080980/,1/16/18 8:40,7846,183,729,3059,540,45,5,4188,6,3
5281959998_10151454964154999,"From The New York Times Opinion Section: ""The feminist answer is to push for a culture in which boys and young men are taught that sex does not have to be pursued like theyâ€™re in a porn film, and one in which girls and young women are empowered to be bolder, braver and louder about what they want.""",Opinion | Aziz Ansari Is Guilty. Of Not Being a Mind Reader.,link,https://www.nytimes.com/2018/01/15/opinion/aziz-ansari-babe-sexual-harassment.html?smid=fb-nytimes&smtyp=cur,1/16/18 6:55,21268,1814,2710,18514,1351,85,147,59,1098,14
5281959998_10151454974709999,"The video spread through Facebook Messenger, and many of those charged are teenagers themselves.","1,000 Danes Accused of Child Pornography for Sharing Video of Teens",link,https://www.nytimes.com/2018/01/15/world/europe/denmark-child-pornography-video.html?smid=fb-nytimes&smtyp=cur,1/16/18 5:25,606,52,60,459,22,98,7,9,8,3
5281959998_10151454928479999,"The disaster could be the worst oil spill in decades, and Greenpeace calls it a threat to ""an important spawning ground"" for fish and several whale species.","Huge Oil Spill Spreads in East China Sea, Stirring Environmental Fears",link,https://www.nytimes.com/2018/01/15/world/asia/oil-tanker-spill-sanchi-east-china-sea.html?smid=fb-nytimes&smtyp=cur,1/16/18 3:35,1280,37,518,257,6,53,1,531,426,6
5281959998_10151448881469999,A generous act; the offer of a token of appreciation; the grateful acceptance. Each of these can continue a small moment of human connection.,Should I Accept a Cash Reward for Doing the Right Thing?,link,https://www.nytimes.com/2018/01/10/magazine/should-i-accept-a-cash-reward-for-doing-the-right-thing.html?smid=fb-nytimes&smtyp=cur,1/15/18 19:55,210,67,23,180,18,7,1,0,2,2
5281959998_10151450022529999,Travelers seeking inspiration for 2018 trips may want to consider art exhibitions and cultural festivals.,The Art Exhibitions to See in 2018,link,https://www.nytimes.com/2018/01/11/travel/art-exhibitions-festivals-2018.html?smid=fb-nytimes&smtyp=cur,1/15/18 18:55,210,12,62,187,18,1,0,0,0,4
5281959998_10151454194259999,"Adults need to get vaccinated to protect children and babies. They need to get vaccinated to protect older people and the immuno-compromised, Aaron E. Carroll writes.","Still Not Convinced You Need a Flu Shot? First, Itâ€™s Not All About You",link,https://www.nytimes.com/2018/01/15/upshot/flu-shot-deaths-herd-immunity.html?smid=fb-nytimes&smtyp=cur,1/15/18 15:55,18106,1035,8419,16649,1122,66,185,28,44,12
5281959998_10151454180504999,"The left photo, retouched, is from a previous CVS Pharmacy beauty campaign. The unaltered image at right shows how the company plans to represent beauty.",Airbrushing Meets the #MeToo Movement. Guess Who Wins?,link,https://www.nytimes.com/2018/01/15/fashion/cvs-bans-airbrushing.html?smid=fb-nytimes&smtyp=cur,1/15/18 15:24,5617,230,332,4964,568,17,54,3,7,4
5281959998_10151454272139999,"""I fraternally salute all women victims of odious acts who may have felt aggrieved by the letter in Le Monde. It is to them, and them alone, that I apologize,"" Catherine Deneuve said.",Catherine Deneuve Apologizes to Victims after Denouncing #MeToo,link,https://www.nytimes.com/2018/01/15/arts/catherine-deneuve-me-too.html?smid=fb-nytimes&smtyp=cur,1/15/18 13:40,1163,249,99,839,59,25,38,12,184,6
5281959998_10151454300039999,"Breaking News: The lead singer of The Cranberries has died at 46. Dolores Oâ€™Riordan performed hit singles like ""Zombie"" with the Irish rock band.","Dolores Oâ€™Riordan, Lead Singer of the Cranberries, Dies at 46",link,https://www.nytimes.com/2018/01/15/obituaries/dolores-oriordan-dead.html?smid=fb-nytimes&smtyp=cur,1/15/18 13:25,14113,636,2770,1847,84,792,13,11350,13,14
5281959998_10151454119979999,"Charles M. Blow writes in The New York Times Opinion Section: ""'Racism"" and 'racist' are simply words that have definitions, and Donald J. Trump comfortably and unambiguously meets those definitions.""",Opinion | Trump Is a Racist. Period.,link,https://www.nytimes.com/2018/01/14/opinion/trump-racist-shithole.html?smid=fb-nytimes&smtyp=cur,1/15/18 12:25,6812,428,833,6115,229,35,62,101,266,4
5281959998_10151454111564999,The driver of a speeding car clipped a median and flew through the air before crashing into the second floor of a dental office.,Car Flies About 60 Feet Into Upper Floor of a Building in California,link,https://www.nytimes.com/2018/01/14/us/car-crash-santa-ana.html?smid=fb-nytimes&smtyp=cur,1/15/18 11:55,5586,798,1614,2204,29,2743,539,41,19,11
5281959998_10151454078284999,"""This is not a Confederate uncle thatâ€™s locked away in the attic,"" said a pastor about President Donald J. Trump. ""This is someone who is making policies, and heâ€™s doing so from an openly racist point of view.""","In Trumpâ€™s Remarks, Black Churches See a Nation Backsliding",link,https://www.nytimes.com/2018/01/14/us/black-churches-trump.html?smid=fb-nytimes&smtyp=cur,1/15/18 10:55,3573,191,549,2058,28,26,13,1036,406,6
5281959998_10151454096164999,"From  The New York Times Opinion Section: ""If Donald J. Trump's white supremacist behavior in the White House doesnâ€™t get called out and stopped, then America needs to hide its face, run away in shame, and declare national and international moral forfeiture.""",Opinion | Will America Choose Kingâ€™s Dream or Trumpâ€™s Nightmare?,link,https://www.nytimes.com/2018/01/15/opinion/martin-luther-king-trump-racism.html?smid=fb-nytimes&smtyp=cur,1/15/18 10:25,6182,344,1918,5084,266,63,34,679,46,10
5281959998_10151446211914999,"Sweatcoin, a free fitness app, awards points â€” â€œsweatcoinsâ€ù â€” for walking or running outside.","Can Sweatcoin, a Hot Fitness App, Keep You Off the Couch?",link,https://www.nytimes.com/2018/01/07/technology/sweatcoin-fitness-app.html?smid=fb-nytimes&smtyp=cur,1/15/18 6:55,379,114,82,324,15,7,31,1,0,1
5281959998_10151448908554999,Using intuition can bring delicious surprises.,How Rice Pudding Gave Me Courage,link,https://www.nytimes.com/2018/01/10/magazine/dessert-rice-pudding-courage-france.html?smid=fb-nytimes&smtyp=cur,1/15/18 4:55,158,15,31,138,13,1,2,0,1,3
5281959998_10151449066239999,"Another fantasy of extraterrestrial engineering is biting the dust. Sorry, E.T.",Magnetic Secrets of Mysterious Radio Bursts in a Faraway Galaxy,link,https://www.nytimes.com/2018/01/10/science/neutron-star-fast-radio-bursts.html?smid=fb-nytimes&smtyp=cur,1/14/18 23:55,451,37,55,389,23,22,5,9,0,3
